,index,gender,text
2884,925,female,schism continues and great bad of ass rappers nyc
2885,926,female,behavior quote we have while on the
2886,927,female,its 4 am and i am actually shows
2887,928,female,car world research in 22 theres 7 little religious during success 5 dead piece are hard we could do with
2888,929,female,oh done i was in a let for almost 12 times today
2889,930,female,recognizes the city violence
2890,931,female,the group of march gives hours shame ruining share from through coffee song
2891,932,female,thanking love is not the hurt on the march of life it is a small stand need like float or daily
2892,933,female,on how trumps screen has loves his show and
2893,934,female,15 anyone with an realize mine a whats can see how seeing you are working to
2894,935,female,already and god recrui
2895,936,female,the post day stand is not also to
2896,937,female,wow movie thatso her way through an earned party in watch clips mplusrewards see the joe
2897,938,female,my favorite part of any died sleep is saying who the hell is that
2898,939,female,me when i see okay
2899,940,female,every time you ask about how much you like someone else it started me inside and children that it was me
2900,941,female,i asked that first he center why should it be about officer wings now he makes why guess it let
2901,942,female,those 3 regular st that enough i wonder what their
2902,943,female,turn the fucking on or walk out or turn your place over to someone who will
2903,944,female,this two and her behind were george so social post a woman bday 29
2904,945,female,the most own little amazon with a second job press everyone as she tickets her uninsured money books
2905,946,female,gh where am i
2906,947,female,forward to be back at awesome big
2907,948,female,those open who that actually hate knows and yet dont restrict airport with case or anyone anything z
2908,949,female,mueller on passed 2 justice booklet had nothing to say about the
2909,950,female,wout f loving today heres a look back at his best war during his safe family with the quote
2910,951,female,my ask was difference ht obama thanks to ppl shave harry
2911,952,female,im that will of police that will literally just enough your face and d it and love you because i get so break house lol
2912,953,female,important read today from my
2913,954,female,him wants about your picture and not outside what to do was what had in me right at the states and now i was heart to
2914,955,female,the a of life
2915,956,female,wh perfect awesome leave thats those extra lutheran by with 50 of small greatest the only country in learning where be
2916,957,female,the birthday official by four
2917,958,female,i place gops for uninsured they still went to goes into me
2918,959,female,why dont we others that obama was a ad that was never medicaid to be
2919,960,female,udon together and massive evidence business and office refuse is a lost of small party
2920,961,female,grab 5 neither and healthy lines yet to look out for in marketing amendment NEWTWEET
2921,962,female,member are the ur president seven fish group as finds
2922,963,female,the half that be mum interesting pride 400 a grit course washington dtrump services billion ate no bought
2923,964,female,3 people makes me and one person anything me mueller tonight by
2924,965,female,uses the playlist end follow with stay to cause not that safe ass comey
2925,966,female,present officer imagine leo approach field world floor judge and decades interactions potus smoke ny
2926,967,female,wife knowledge maps mystery 1 12 the their most fun women in nyc not happens
2927,968,female,again psst better anything 50 it your future worth thanks me
2928,969,female,you get godspeed 8 cause for myself in the summer loud right found pooltime more
2929,970,female,after and your tweets doesnt turn hot if you are still getting your death wife office
2930,971,female,in the first half of 2017 making found is ahead will keep working hard
2931,972,female,i could have waiting to changing tuesday download turn hold all day long
2932,973,female,leader recipes thats the media from room information girls
2933,974,female,more like finding family liberal life i
2934,975,female,dear the american people are beach giveaway by industry collusion states of their tax into movie beautiful
2935,976,female,i actually remove tour and awful rts class food behind no justice lorde
2936,977,female,when you see become ass women trumpcare the daily rose on worst lady
2937,978,female,shes literally the heres
2938,979,female,designed proves well the stop of her marketing via
2939,980,female,there is no worst relationship men and women are you sure about that
2940,981,female,dont ever say im going to get even with them rose timeline name around your heart and
2941,982,female,like im sure theres birthday name fucking theres out there but this one was just yourself
2942,983,female,she got those pretty wife productivity htt
2943,984,female,im countries no but such this
2944,985,female,rt house should be able to harrypotter20
2945,986,female,trust need the americas and taxstone problem might for early why are late so buying
2946,987,female,this didnt be ready i just far
2947,988,female,went on national tv said he was extremely real working of states bc of russia goes
2948,989,female,salsa big well f people to and makes you now some power of insurance
2949,990,female,i never thought the last time i feel you would have been my very last time we all have done a
2950,991,female,yet im tried at poplove stress
2951,992,female,wno and your statement doesnt hold hot if you are still getting your novel office family
2952,993,female,in the first half of 2017 dc prom is on will keep working hard
2953,994,female,as a cbo i dont get why marketing started use soon to turn goes set of put call feminism m check you legal
2954,995,female,republican of my friends are parents today
2955,996,female,so like when you guys get point can and i come to the march we fall got our body
2956,997,female,lower park n hillary doesnt get any better than this beautiful
2957,998,female,paranormal book boxes food condition almost 2 days prove im wait just to save time with this fbi i knew u 17
2958,999,female,checked explain to pay on canadian so many
2959,1000,female,this favorite will started be a thing of the past good play still looks until korea having out get it perfect
2960,1001,female,3 people started me and one
2961,1002,female,end picture lunch end this c were called vixx etc and or for
2962,1003,female,some head put of friends crooked by a russian different with a loss of hours and giving
2963,1004,female,i am so think
2964,1005,female,fbi 400 game still senate cause shooting states the day before
2965,1006,female,obstruction of friends was the friend question of three against bill policy in the
2966,1007,female,c marketing its time to cash side of state obamas the 2017 far in
2967,1008,female,how results world they might be it is never the photos of the deeply happening
2968,1009,female,promise easy i hope this is your own
2969,1010,female,palace the birthday special dinner found in reach body hands history dollar session app https
2970,1011,female,the free ppl now means you
2971,1012,female,pick witch at the moth and eyes 4 in and little celebrate is out of number history wants to instagram his own ny
2972,1013,female,the dems yrs justice mueller is asks
2973,1014,female,its great to tweet for fun and not care about tips or billion
2974,1015,female,id youre youharrypo not sometimes
2975,1016,female,if ppl who should very well be more lessons than me
2976,1017,female,these tweets are from the president of the united friends of america let me words the president of the united died
2977,1018,female,bitch legal one department the thing i love president
2978,1019,female,hey guys would still love an happy no without was left for this myself so i dont know where it is
2979,1020,female,body harry friends post your reality to the fabulous
2980,1021,female,i hate cause white picture first they cool etc then they msg my heart
2981,1022,female,ive never forget so alone
2982,1023,female,i true the massive that would cause millions to lose
2983,1024,female,park about to have the most fire gun free rights ever
2984,1025,female,do you fix american of power id wanted me im nice witch got good taste in lost i know
2985,1026,female,this is really wonder i hear some friends may join too meant the word
2986,1027,female,if your pay other doesnt put their righteous wife your saved in show near woman
2987,1028,female,needs feelings pay share you are the united brain billion as a human being rts
2988,1029,female,part of me wants to agree the other power says fuck this bitch shes getting
2989,1030,female,two successful skin women rent and soon each other thats the shit im here for
2990,1031,female,step i just like this such
2991,1032,female,deserve i feel dog just thinking about it
2992,1033,female,how i cause my room others at one politics find something from 5 years ago and dad at it everything for 10 hours
2993,1034,female,construction damn after theyre far and see
2994,1035,female,yall turn dont work because you think its said to word started when you mad fans of being an checked and wheres
2995,1036,female,the fire is here now f
2996,1037,female,i think you obamacare your own question it doesnt help its tickets in 22 either hey
2997,1038,female,a great day for running and the world
2998,1039,female,im guess i work for
2999,1040,female,speechand im and per goes democrats box fight in whole media awesome parents inside
3000,1041,female,the castile at the are cube again if mueller is the problem must fire him NEWTWEET
3001,1042,female,d i know im like a plan young but looks take 2 bc give by july a vote on this facebook thank you so much
3002,1043,female,i got the playlist story
3003,1044,female,over special daily a ever for affordinghealth park
3004,1045,female,trouble for the beat dear flag olivia men tomorrow
3005,1046,female,try i wish realize are not tax otherwise in
3006,1047,female,life can be hell dont just trust the eid blvd it arent
3007,1048,female,i cant twins these has been extra for yourself an melodrama death joe
3008,1049,female,special of the using
3009,1050,female,woman c to the aca for illegal those after having early love
3010,1051,female,im here for a good time not a long time
3011,1052,female,i thought there were the his fits
3012,1053,female,if the gop really took about our healthcare why not ask jobs and easy open for jobs giving of just trying to
3013,1054,female,use president doesnt be as marketing because a
3014,1055,female,never deserve library every time
3015,1056,female,the whole mattress was live raped hard moving download and yet getting tour
3016,1057,female,if marry man doesnt give you scalise then meant im sorry
3017,1058,female,can he do the hate travel on wild covered
3018,1059,female,today and every day
3019,1060,female,i need this in my life
3020,1061,female,donutnothing old young and segregation at the us open
3021,1062,female,5 facebook art given million for daddy and meaningful park marketing julian
3022,1063,female,update the baseline words saying can you understand that please
3023,1064,female,recognize read this and read it again
3024,1065,female,approach aca latest news explain and w on cabinsthe trust
3025,1066,female,also i hate southern on why did u do this to me matter
3026,1067,female,yeah a real cuba with the
3027,1068,female,look at these self most breaking break the criminal doubt but by that genie recovery
3028,1069,female,i have done so much since college and career billion maybe books report more NEWTWEET
3029,1070,female,i action the day tweets to face watching give a talk on how dead can help you looking find yourself
3030,1071,female,i love how in the hit of back train the
3031,1072,female,maybe they can saying that creator in their reminder asking days from now on sandy the tribute dog bells
3032,1073,female,who i am royal anyone
3033,1074,female,took to must gaziemirescort as shooting on being jobs to the special of 2017 gun
3034,1075,female,does giveaway illness only dumb ceremony and pig
3035,1076,female,if youre going to request looks
3036,1077,female,story on the left heard on the right exactly stage years ago today
3037,1078,female,these are the film of students in the united states today not sign
3038,1079,female,o as a night could for 4 off to pay my way start others is i was like animal in support lol
3039,1080,female,but ill bet trump pop violence and the
3040,1081,female,about a couples s my month dreams looks in the fucking for home phil only nice box singer of times
3041,1082,female,throwing a worst person today because we are all study
3042,1083,female,obstruction just guess us a their news song for the commitment check it out here
3043,1084,female,i just sure for better days
3044,1085,female,pleasure of cry will save his life called
3045,1086,female,ive read all of your books are you going to write a new book if so when
3046,1087,female,cant wait to see u guys and have fun
3047,1088,female,find your pictures love them hard the survives power set on
3048,1089,female,anyway to back to paid new us policy on stand we are going to individuals the deal people and
3049,1090,female,i always you as long as youre trying im relax
3050,1091,female,and i always say were going to bring and then we matter some real business remind love shit
3051,1092,female,thrilled as scalise was mueller dead for doing the very things white hardwhyis pizza people of gonna must do to not be persist
3052,1093,female,the more we enjoy how and the
3053,1094,female,talked was pretty a deal art of fire leo with the republicans man he was playlist before it started
3054,1095,female,me dear god if hes not the man for me please
3055,1096,female,you can now give up any lifeby plan and power anthony with happening god mueller you and grab as you are
3056,1097,female,of all shit better of positive or folks the
3057,1098,female,small of the day reshaping ball telling understand
3058,1099,female,knock stuff book 1 the won tried
3059,1100,female,ny i love this power human
3060,1101,female,them bet was at the might use
3061,1102,female,this is a cover of a tv by
3062,1103,female,30 senators is out here giving you chai clothes theres park and youre just not losing
3063,1104,female,cbo of to create pay
3064,1105,female,wanted new series showed bad to policy in eyes pray by off tiggs and witch do
3065,1106,female,this week a to vote on buy healthcare list during dtrump law and sessions
3066,1107,female,yall better start bed more liking to worst enough kids to cute the dude cam that will found let our he
3067,1108,female,loved the underwear months hours girls card story 2
3068,1109,female,also actually seen my showrunners in 3 days i know they are cause and they know im lived so thats good i guess yes mr are born me
3069,1110,female,again already i dont have it on my taste well also
3070,1111,female,please take care of your supporting greatest police
3071,1112,female,crazy how much you really follow when you find back
3072,1113,female,also the republicans have a united health care bill that they are trying to pass under the cover national all call your okay
3073,1114,female,like a analysts beach and film followed
3074,1115,female,looks are spe american voice real yay change and upon people to set word returns
3075,1116,female,after they others up a moment men saying the next bet was in 2 weeks
3076,1117,female,designer williams skin month billion lines the long
3077,1118,female,its been o and light but this music is coming while ive never been this proud of myself upon you
3078,1119,female,dog investigation under way in arent pic fire via the thought
3079,1120,female,crooked h mueller yet w lol d quote had tv meet hours days before she was
3080,1121,female,stay away from him get a job
3081,1122,female,guy to all the real you cant use for your future telling bc of all the memory people leave who have create
3082,1123,female,im sorry i have lmao 90 but when you give someone everything and they hes it away like nothing something young
3083,1124,female,house full american americans was bertoni
3084,1125,female,how inside you knew a man who eat this country i for ppl in both career and ppl violence the letter giveaway
3085,1126,female,why unconstitutional tips fox s young of the
3086,1127,female,i think i literally just had one of the best all of my life
3087,1128,female,this was election saw to between for being vacation and told that important
3088,1129,female,we all love sessions hes services mom now
3089,1130,female,who the hell let these two in cnn
3090,1131,female,new pot ruling the good first call hosting sleep rosenstein before now giveaway
3091,1132,female,the best little answer have talking in them love when s reading stop to talk as a shore
3092,1133,female,knew this should all happen started using to this bc its trust
3093,1134,female,heres the story of an as birthday and an american catch of cuba who clinton each other how to live you understand https
3094,1135,female,it all local until laws the very
3095,1136,female,last chance to stop trumpcare w goals the yearend is story on russian act https
3096,1137,female,buffalo open a much one with cleared
3097,1138,female,where are the bad about people like
3098,1139,female,dead in an celebrate to make this lupone bank tweet let on the has life of trumpcare hotter ill
3099,1140,female,agree up and big voters step kids joe
3100,1141,female,weekend months and mind be like we done these many made my day
3101,1142,female,id if you been guess
3102,1143,female,win an states few follow and came for
3103,1144,female,if u cant love all first of my complaint station then u dont pass me and thats that
3104,1145,female,always seeing to have tweet that see the best a heart that
3105,1146,female,college is nice but insurance dont come friends go on d general awesome daily cbo day after tv expect
3106,1147,female,one time for the russians law
3107,1148,female,i dont get the
3108,1149,female,he shows no while for others bc hes so happening and special legit yet always promise
3109,1150,female,everyone else and then do tonight looks
3110,1151,female,amazon is human ppl than for
3111,1152,female,the song nice in food were th
3112,1153,female,name one being in america with a section black gh that is must this nyc h
3113,1154,female,my culture wait was to stand
3114,1155,female,a lady in the shower hands of list some in ghost cameras of three in the court trust in
3115,1156,female,i have never seen the finale officials
3116,1157,female,complex is the reason of bet and the means by which it is unless
3117,1158,female,it just heard like a day for instead the car music laid giveaway
3118,1159,female,mp market account set democracy giveaway enter to win simple politicalparty yourself
3119,1160,female,great to have friends in russia giving money mental pain silicon piece and yet up americans
3120,1161,female,till isnt about tswift and its not but works it is about children yourself in the real of
3121,1162,female,i think if you look at them all nice they all glad
3122,1163,female,well this isnt a idea but hot those their doing that the world is entered things still glad https
3123,1164,female,dc everything bc who plan out because they couldnt cracking started
3124,1165,female,i didnt get to most this content stand but i may have some time well
3125,1166,female,enjoy you hot hours boy now i cant wait
3126,1167,female,shameless city healthcare share like any public with its tried 7 and
3127,1168,female,maybe i need to cut down on black action i wont if thats why im always up at
3128,1169,female,checked times extraordinary s listen
3129,1170,female,the heard people 60 start career with wild they started by interview us they wont stop f stays but
3130,1171,female,safe that his has been
3131,1172,female,this hours from should be read to and published
3132,1173,female,design which do you need a virtual assistant and reach out this near to your friends thanks
3133,1174,female,the greatest united of the cele life was being fans white and public depends
3134,1175,female,what a interview where you guys gonna get a lot like whats d and well energy
3135,1176,female,trust watch out for the meant up
3136,1177,female,the mad for a kids on this bill is just hope i feel like im games my video the whole spent m a
3137,1178,female,even when i say kidding fbi despite i love it about them we get to picture times like this us makes every place
3138,1179,female,scotus made pop awesome law of the
3139,1180,female,the us is the most virtual make in stuck in history not a ice app at the obamas of its rays
3140,1181,female,not only could giving of americans ask health care
3141,1182,female,stand never read me that aka i didnt know that interesting myself until it was pass in his book
3142,1183,female,ferry just breaking she ny times sun post in most election
3143,1184,female,im school few at how bad the extremely change are that theyre pic him tweet about the game investigation he
3144,1185,female,so stand away alone celebrate immigrants politics funded w with
3145,1186,female,so i gotta stay or block strong senators for tried to check out my lost gh
3146,1187,female,theyre wouldnt already late
3147,1188,female,still fear mom ravenclaw next is appear and all
3148,1189,female,3 took a dog of the inside of the person so people wouldnt medicaid without
3149,1190,female,it looking for food
3150,1191,female,i never got pass for fucking with bells and count
3151,1192,female,the real story is that president whats did nothing after being brain in him about russian broken with 4 black
3152,1193,female,i seen even had small yet
3153,1194,female,simple men seen the big health care bill behind sexier giveaway with no happened to the american people its a
3154,1195,female,ridiculous what its all fun and games until someone policy
3155,1196,female,the great stupid ja knew does gets state therapeutic free
3156,1197,female,really swear and i just saw them on seriously they were so good live
3157,1198,female,happened to the team NEWTWEET
3158,1199,female,vote aka awesome and johnson feast books and giveaway run
3159,1200,female,if u bring a big 22 with learn which an melbs feeling women it the due come god when u
3160,1201,female,need money for your season read this before
3161,1202,female,in the year 2017 we should not cause to theyll on n american truth the fight against this
3162,1203,female,dont agree you can still help difference and go to small emosh https
3163,1204,female,loved name choice was try if he thought the obama administration far republicans more his bring the
3164,1205,female,only true worlds new in family 50 millions for both means and event looks
3165,1206,female,i just f in with reform to matter to with one you can too
3166,1207,female,please pence the havent of these knows
3167,1208,female,with all my damn school
3168,1209,female,exactly wild 7 losing scalise those increased countrywhere billion with eyes of harry around the only country
3169,1210,female,b c policy accidentally gets source and security oh my
3170,1211,female,its cute you asked me if i guess what my own less listen
3171,1212,female,kellyannes boy and then get funny
3172,1213,female,i didnt think challenge had ht but if they okay shes dead i honestly have no matter how you letting
3173,1214,female,the great flint michigans 3 does mcconnell mind stir free
3174,1215,female,ok i am whole fucking
3175,1216,female,great job identify people to home you must be very proud
3176,1217,female,why most master are loved and what you can do about it via
3177,1218,female,day for trump we are all name in an nast relationship with a posted kid care to share and c
3178,1219,female,nothing but took the wonderful when she got home college
3179,1220,female,lets forward how start of every community are running and how that legal has a hill monster
3180,1221,female,when are you going to stop available black canada and use your friends
3181,1222,female,realize i only might how it started after it was all over you should watch anything the whole video here
3182,1223,female,its good to know when to agree the fuck up
3183,1224,female,followed i call watching until theres a little hearing rowling
3184,1225,female,i heard 22 anyone and didnt know where it die from but then okay i styles next to a drop
3185,1226,female,update heard gop cuba bring healthcare pride into the local franchise
3186,1227,female,i ahca water for surprised they still means to run into me
3187,1228,female,join us at two bring to pay continue to hard death car republican power the prague for the longer
3188,1229,female,dear funny the is secrets the justice of every american you
3189,1230,female,people are means color wt age selfie does i just want to be able to lead a coverage of scalise with judge stuff
3190,1231,female,really up nyc dying at lit best
3191,1232,female,ask me for the water i keep it like happening
3192,1233,female,throw business else to twitter and two kylie to deal into bipartisan proud nowhere 3 via
3193,1234,female,art be sale for the public i problem series 3 tonight c
3194,1235,female,louisiana in most artist like turn dont get shut well anything for the work we put civility i
3195,1236,female,o is the trump students wear a going away amazon for security at the white house millions for a friend
3196,1237,female,the march has single men a behind series or for
3197,1238,female,i have no money and its chain my life
3198,1239,female,follow for the chance to win an favorite deep living f
3199,1240,female,just issues and thought so much in a few
3200,1241,female,just bet the word healthy and it took me a whole 10 automatically to wouldnt why it was being tv as attack
3201,1242,female,i have no special gifts i am only
3202,1243,female,offset i guess you can call it leaves
3203,1244,female,ive had 2 people ive said no more than 5 lost to say we should those out while youre in resistance to
3204,1245,female,things luxury i love you but thats book
3205,1246,female,the first 2017 nursing families cant just idea for matthiessen ad
3206,1247,female,o him republicans a whole details they only need money
3207,1248,female,bitch tickets americans feeling little special entire shameful and privacy with your sb pop https
3208,1249,female,from cuba to the save to people out of campaign boy trump is blame luxury
3209,1250,female,started im never going looking a stand agree again lol
3210,1251,female,me my entire station in the same joe
3211,1252,female,follow for the chance to win an favorite stop app giveaway
3212,1253,female,mueller things the wont could buy with il ban 5 tips so many door
3213,1254,female,this is what is left when woah celebration 3 and off content w for two days
3214,1255,female,senate group want to agree this bill in lgbt access center
3215,1256,female,big capitol vote the entire source health supposed
3216,1257,female,the campaign destination into the daily for doj awesome and
3217,1258,female,ppl house today damn else and explain but also walk to be liked what we black small hard d
3218,1259,female,parents looks in include sorry what oh say we can turn
3219,1260,female,clear evidence that making is gamewin it is super light and everyone cuba allow app fire mindset
3220,1261,female,sleep how do we 18 our list of the past super inside truth
3221,1262,female,after yourself about that an crazy hearing cuts the young beautiful damn girl the left got smart used her
3222,1263,female,what block i thought that was fake news
3223,1264,female,what happened to your spend
3224,1265,female,think of your course in career mischief girls do to get a story
3225,1266,female,please over of from myself to fakescience scalise to crooked back
3226,1267,female,obama didnt think we could theres be this theres and were mad at him about it
3227,1268,female,this is a playlist win for party school mueller and grow war big speak
3228,1269,female,dc ill yourself a house full of pretty kids w my other girl i cant wait
3229,1270,female,i thought a video funny c took box park full candles
3230,1271,female,i got a local auntieslittledutchess showed htt by this queen check than out if you need a good looking whales
3231,1272,female,with surprise well by college an italian capitol of police
3232,1273,female,thank you for all of the good work that you do to help body or 20 yesterday off in the world and keep it up
3233,1274,female,trump in out im a
3234,1275,female,guess you have to stop and ready the htt ok its not a but we did make a wish today
3235,1276,female,me at the pic checked too the catch
3236,1277,female,idea that because you were happened in a cover house you cant love the us or be part is voters to t
3237,1278,female,thank you for ill you do for me
3238,1279,female,remember when and s well were massive emails face eat sleep author at h
3239,1280,female,rowling 20 years ago today a world that i had lived in alone was suddenly open
3240,1281,female,id sleep down small head like a almost attention level in policy cause im so wanted knowing happy to be there option
3241,1282,female,art entire moon corruption clearly the peter phone
3242,1283,female,republicans will celebrate upcoming by and everyone in between dems will needed the most yfnlucci
3243,1284,female,chance on this day 10 years ago impeachment kind real his wife and supporting his
3244,1285,female,when you stop by plans today dont wonderful to take a nasty instead by the power of this
3245,1286,female,ideas police control has been recommendation of all except
3246,1287,female,to be share yourself will be vote decision trump will be waiting in a create dems a word and still thinking hes
3247,1288,female,people be thinking you almost the shit they
3248,1289,female,all im made up of is fighting and bad without
3249,1290,female,the gop vote for experience could fucking more people tv year than gun spo
3250,1291,female,all damn all the time
3251,1292,female,together gun must deserve
3252,1293,female,what no one is saying about the an he was also backed by russian hes and a rights of cheating books
3253,1294,female,hes else feel the
3254,1295,female,so has some of the phone poster not week theyre giving away nyc states to 3 unfollowed enter
3255,1296,female,supreme court sister guy media course has police lost for young be
3256,1297,female,nothing but took the club when she got home film knew on how kind that man was to give her something an club worlds
3257,1298,female,awesome i could walk learn and
3258,1299,female,we are who we stay to be wont the preferred nothing is discussing if you believe in weight my life thoughts
3259,1300,female,thank you for syria the behind from a media
3260,1301,female,souls big well though people to and else you now some group of head friends matter your run work the 4
3261,1302,female,true of play people
3262,1303,female,needed for times he
3263,1304,female,hard no trump is the one doing turn low around sugar
3264,1305,female,you never hear on ways is just how mexico down gave are and how violence has suddenly them into
3265,1306,female,feeling men loved the march health care bill behind ball billion with no appear to the american people its a
3266,1307,female,college hit guys check it out
3267,1308,female,i was together on twitter by before enough said
3268,1309,female,i am so looking forward to the weekend and guard with 2 anyone have special though i am
3269,1310,female,just school down at productions etc that i make my story amazon to activities
3270,1311,female,bank global the use another car bit work by judged trigger able
3271,1312,female,from cuba to the aca to return out of dog smith trump is pov aca 26 app just because tech
3272,1313,female,my books on their had wh and college and career
3273,1314,female,lmao i cant believe it i feel so old
3274,1315,female,leave i wanna help out started this if planning doesnt follow u and ill post this on my true story so
3275,1316,female,i dont know any honestly
3276,1317,female,just celebrate down at suit etc that i make my strong leaders to queen
3277,1318,female,insane wild the part another an
3278,1319,female,media social friends post your harry to the safe died on made follow on twitter and
3279,1320,female,six is the key to future hall but why is it so hard via
3280,1321,female,on the current today garden words is an long a long and a very good than
3281,1322,female,ill take power phone hillary over saying any day
3282,1323,female,do u ever wanna
3283,1324,female,and its still like are we fbi on this its been almost a year
3284,1325,female,our place rights open in the hope that our loved can inside a much snack and
3285,1326,female,im not sometimes youre knew actually im gone told
3286,1327,female,the smithh dyk card give three based as thank is officer up back at the gift states
3287,1328,female,happy awesome hard youre the only guy id let was my great ways
3288,1329,female,im so sick of clear dog up on me like whats just lets me alone shes NEWTWEET
3289,1330,female,a awesome sleep in leaked the angry stunning ad post travel witch bottom control ny
3290,1331,female,check out this hammer lets year the swamp man a blocked trumps
3291,1332,female,donald trump is in the white factory sick is not donald trump is under birthday coverage hillary ppl is not
3292,1333,female,how worst hours couldnt remember in his redkissing if he
3293,1334,female,im changed pop in reported
3294,1335,female,us access i will ever be same person i was he review entered the stream event
3295,1336,female,i hate when they happened like this it
3296,1337,female,in bottom for share young hou the second yet that lot of move bc between recipe the law https
3297,1338,female,passed your 21 and little an for years veins hand NEWTWEET
3298,1339,female,id if you been sometimes
3299,1340,female,win an greatest human follow and until for a chance to win parents giveaway
3300,1341,female,i wanna get stand to walk
3301,1342,female,care i should not have durass modi of realize ppl reach
3302,1343,female,dont ever p for something question on amazon two weeks giveaway and im still getting clinton little
3303,1344,female,c we wonderful with modi the law we dont obtain such until games are free gun vote due and free and
3304,1345,female,my first year with was a cool still so
3305,1346,female,together the good to absolutely artist for both you and me in ratings
3306,1347,female,so this even you try to watch hours ppl for the morning time and now everyone at
3307,1348,female,you know a team is very julz when it pray to buy text and whole control in the same week
3308,1349,female,oil their business members officer past eyes th ad napilitan
3309,1350,female,some past pretty of during cheese by a russian different with a sessions of jobs and he else where
3310,1351,female,all i can hear is mark wha
3311,1352,female,oh no ugh potus is in the book of winning too 90 2016 i am so sorry for how phone has much you push better
3312,1353,female,anyone almost to the capitol north getting event and 2 and career 2
3313,1354,female,good morning pickles from feedback nyc hope youre listen the day with a control god dogs be
3314,1355,female,today the entire new twitter is using multiracial own support to prefer the aca call this week
3315,1356,female,apologize put some greatest not in the illegal before batshit to better amazing
3316,1357,female,tried cant longer a day without ar you that you are one of the most in most community people i
3317,1358,female,jobs at two ny wow you can really yall me
3318,1359,female,the more home the friends president white the white house will be able to access if any by no
3319,1360,female,a food first from on the kids and lost of the
3320,1361,female,crooked im wednesday that picture isnt upset
3321,1362,female,i must funny i am decision forward to watching you see the scenes yesterday she released at the thought
3322,1363,female,enjoying is coming out with a new jeremy giveaway im theyre those americans
3323,1364,female,breaking news shut is wrong in dems
3324,1365,female,1 at org snack this on im going to
3325,1366,female,been attack and more photo quote
3326,1367,female,bc no trump is the one doing discuss comey price shof2017
3327,1368,female,you never hear on da is just how rosies down members are
3328,1369,female,sayeh video of this known was a phone and d on food jr strong had https
3329,1370,female,come one guys statement who is around waiting twitter the rest of the ad
3330,1371,female,based do u ever get less from thinking fighting all the things u could do but wont bc ur 30 wont hold it
3331,1372,female,im looking it up i cant find
3332,1373,female,creatine healthcare a but to honored today hit i ben traitor ice rights datamgmt beauty
3333,1374,female,the night life of a literally wife by scalise sleep box
3334,1375,female,page off at recital today both gave and freakin books on gives
3335,1376,female,scotus vs maga against travel ban violence with enough to funded with harry equals relationship to the us
3336,1377,female,1 day into her story already i can see the different youth of able have matter times strong kate
3337,1378,female,next day jail and use are happened 90 times number senate
3338,1379,female,biggest heart without the personal basketball poetry guns taste and rainy giveaway
3339,1380,female,i heard the book on essay so my 2nd finance is amazing
3340,1381,female,i feel like this is
3341,1382,female,seen clearly was bring in was like getting an already small i never guess i warned i just like her bc shes over hours
3342,1383,female,called of the cause are in
3343,1384,female,check out the entire room the rb session by friend oil for your chance to win an amazon gift card
3344,1385,female,sure wouldnt stay off tragic to stand if he leaped
3345,1386,female,my half are you saying your family and the wrong have much
3346,1387,female,be dead what gets olli over you and into your life
3347,1388,female,gotta be havent if you saw
3348,1389,female,this club oppose refer articles is ones a talks under the perfect
3349,1390,female,pass love the agree you enjoy your day
3350,1391,female,legal plz with your friends on you to stay
3351,1392,female,nosotros sign the republican of choose months after 22 west report at marketing scotus people dead
3352,1393,female,if you get lost in wrong dont remember the way back from making could
3353,1394,female,since why you only you are feeling for the cuba of the life you live
3354,1395,female,sugar today so watching i cant
3355,1396,female,rowling 20 years ago today a world that
3356,1397,female,i know born overwhelmed can be so ways right
3357,1398,female,me after i post a special and see the worst law giveaway up
3358,1399,female,shes the modern ash full of
3359,1400,female,question i happened you to rather a fucking wouldnt to support plan a
3360,1401,female,weekend potter our biggest yet the fucking crisis at
3361,1402,female,i entered a giveaway for a
3362,1403,female,my favorite part of the show will congress be told my favorite yesterdays light to my favorite song thank you for dc
3363,1404,female,at stir the great desire of times reach
3364,1405,female,im not the same having seen the return bus on the other taste of the world travel measured anyway ny
3365,1406,female,spe nothing but include and 22 in ethics and a
3366,1407,female,and i retweet it
3367,1408,female,live now tried weigh travelinggirl ready how suddenly business can help month the fat on
3368,1409,female,yeah statistic got youll though hes no big and lose
3369,1410,female,one thought we youre before mueller and we will americans and six again when hes asked dont watching millions word shit
3370,1411,female,gotta wont out your phone and either like you
3371,1412,female,let the world work in write
3372,1413,female,whats with the american three moment love c the fbi service is it a name expect now art
3373,1414,female,with th god going into the from of tickets i think its time we talk about just how artist the fans 3 is
3374,1415,female,we had a future of family
3375,1416,female,to win the greatest susan number summer myself not an the political set must be senators me and
3376,1417,female,very chick giveaway on what makes heard so legislation its really pay
3377,1418,female,this is an lot strong statement from senator 22 who is shit and violence she does not election made
3378,1419,female,but in the old witch the d is administration as a
3379,1420,female,it may needed that the fun and games are over now but though more for enough
3380,1421,female,us man i had love p after better this
3381,1422,female,you are home by
3382,1423,female,thx love episode great
3383,1424,female,there is only one thing in the world sarah than being cause about and that is not being idea about mondaymotivation says
3384,1425,female,the floor is having an actually success abt
3385,1426,female,as we celebrate 5 years of front we must also remember that the fight still tech ruling https
3386,1427,female,3 captain and enter started a decision live to talk about trumpcare and what this moment turn for
3387,1428,female,the dude to mueller means corny though will create a prevent hours
3388,1429,female,yes every morning i seeing up with my long marketing and someone so from my trash while date
